event_time,merchant_id,txn_id,amount,currency,country,payment_method,auth_result,error_code,issuer_response,fraud_score,avs_result,three_ds,chargeback_flag
2026-01-26T10:20:29Z,M311,T353820,102.23,INR,IN,card,APPROVED,,,46,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T10:21:10Z,M522,T796612,328.9,INR,IN,card,DECLINED,INSUFFICIENT_FUNDS,62,28,AVS_MISMATCH,CHALLENGE,0
2026-01-26T10:21:23Z,M102,T230685,218.3,EUR,FR,card,DECLINED,FRAUD_SUSPECTED,59,57,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T10:21:37Z,M601,T091730,10.65,EUR,DE,card,FAILED,GATEWAY_TIMEOUT,,44,AVS_MATCH,CHALLENGE,0
2026-01-26T10:22:18Z,M522,T456146,20.08,INR,IN,card,APPROVED,,,42,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T10:22:28Z,M601,T946238,212.46,USD,US,card,APPROVED,,,73,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T10:22:34Z,M522,T354553,13.35,GBP,GB,card,APPROVED,,,19,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T10:22:46Z,M311,T616724,13.71,GBP,GB,card,APPROVED,,,15,AVS_MATCH,CHALLENGE,0
2026-01-26T10:23:25Z,M601,T815589,201.25,SGD,SG,card,DECLINED,INSUFFICIENT_FUNDS,05,73,AVS_MATCH,CHALLENGE,0
2026-01-26T10:24:10Z,M522,T717023,100.01,INR,IN,card,APPROVED,,,25,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T10:24:15Z,M522,T909217,108.46,INR,IN,card,APPROVED,,,91,AVS_MATCH,CHALLENGE,0
2026-01-26T10:24:42Z,M450,T137970,20.42,GBP,GB,card,DECLINED,ISSUER_DO_NOT_HONOR,57,95,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T10:25:25Z,M450,T214851,10.35,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,51,15,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T10:25:31Z,M450,T685297,10.06,EUR,FR,card,APPROVED,,,71,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T10:25:53Z,M311,T066589,10.01,EUR,FR,card,APPROVED,,,62,AVS_MATCH,FRICTIONLESS,0
2026-01-26T10:26:26Z,M601,T285013,13.59,EUR,FR,card,APPROVED,,,47,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T10:27:00Z,M450,T304901,103.64,EUR,DE,card,APPROVED,,,43,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T10:27:14Z,M601,T599057,51.36,EUR,DE,card,DECLINED,FRAUD_SUSPECTED,59,46,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T10:27:31Z,M102,T637756,210.38,EUR,FR,card,APPROVED,,,37,AVS_MATCH,FRICTIONLESS,0
2026-01-26T10:27:58Z,M102,T588912,207.08,SGD,SG,card,FAILED,GATEWAY_TIMEOUT,,86,AVS_MISMATCH,CHALLENGE,0
2026-01-26T10:28:32Z,M450,T725690,51.97,EUR,FR,card,DECLINED,INSUFFICIENT_FUNDS,57,76,AVS_MATCH,FRICTIONLESS,0
2026-01-26T10:28:49Z,M450,T480482,10.57,SGD,SG,card,APPROVED,,,60,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T10:29:10Z,M450,T326861,10.75,SGD,SG,card,APPROVED,,,3,AVS_MATCH,FRICTIONLESS,0
2026-01-26T10:29:18Z,M102,T026030,99.48,GBP,GB,card,DECLINED,ISSUER_DO_NOT_HONOR,51,74,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T10:29:43Z,M522,T040634,321.4,EUR,DE,card,APPROVED,,,87,AVS_MISMATCH,FRICTIONLESS,1
2026-01-26T10:30:26Z,M102,T906730,20.79,EUR,FR,card,APPROVED,,,41,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T10:30:40Z,M102,T555663,13.16,GBP,GB,card,APPROVED,,,47,AVS_MISMATCH,CHALLENGE,0
2026-01-26T10:31:24Z,M102,T535225,320.27,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,62,40,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T10:31:35Z,M450,T700105,322.15,INR,IN,card,APPROVED,,,81,AVS_MATCH,CHALLENGE,0
2026-01-26T10:32:15Z,M450,T537482,20.79,GBP,GB,card,FAILED,GATEWAY_TIMEOUT,,23,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T10:32:42Z,M102,T896323,51.05,EUR,FR,card,APPROVED,,,94,AVS_MATCH,FRICTIONLESS,1
2026-01-26T10:33:11Z,M102,T233428,216.12,INR,IN,card,APPROVED,,,34,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T10:33:47Z,M522,T234816,106.83,GBP,GB,card,DECLINED,ISSUER_DO_NOT_HONOR,57,99,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T10:34:30Z,M311,T189201,13.22,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,62,95,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T10:34:35Z,M450,T346633,19.29,GBP,GB,card,APPROVED,,,22,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T10:34:42Z,M102,T567080,12.75,SGD,SG,card,APPROVED,,,65,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T10:34:54Z,M601,T565958,54.84,USD,US,card,APPROVED,,,23,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T10:35:03Z,M311,T029107,13.57,EUR,DE,card,FAILED,GATEWAY_TIMEOUT,,35,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T10:35:31Z,M102,T349724,10.32,EUR,DE,card,APPROVED,,,70,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T10:36:10Z,M522,T069263,54.85,EUR,FR,card,FAILED,GATEWAY_TIMEOUT,,53,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T10:36:30Z,M601,T646454,201.31,GBP,GB,card,DECLINED,ISSUER_DO_NOT_HONOR,57,92,AVS_MATCH,CHALLENGE,0
2026-01-26T10:37:05Z,M522,T309268,20.13,SGD,SG,card,APPROVED,,,81,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T10:37:14Z,M311,T835590,315.24,INR,IN,card,DECLINED,INSUFFICIENT_FUNDS,62,98,AVS_MISMATCH,CHALLENGE,0
2026-01-26T10:37:52Z,M311,T846888,101.03,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,51,31,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T10:37:59Z,M522,T336536,51.8,EUR,DE,card,APPROVED,,,20,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T10:38:21Z,M102,T716352,20.89,EUR,FR,card,APPROVED,,,62,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T10:38:49Z,M450,T253592,20.52,SGD,SG,card,APPROVED,,,26,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T10:39:10Z,M522,T630437,10.51,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,57,26,AVS_MATCH,CHALLENGE,0
2026-01-26T10:39:33Z,M450,T919736,53.23,EUR,FR,card,APPROVED,,,50,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T10:39:59Z,M522,T705448,10.75,USD,US,card,APPROVED,,,54,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T10:40:30Z,M522,T674065,13.61,EUR,FR,card,APPROVED,,,18,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T10:40:59Z,M102,T075067,10.08,EUR,FR,card,APPROVED,,,2,AVS_MATCH,CHALLENGE,0
2026-01-26T10:41:34Z,M522,T319155,105.84,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,51,18,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T10:41:44Z,M450,T038882,51.26,EUR,DE,card,APPROVED,,,66,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T10:42:01Z,M450,T382950,10.2,GBP,GB,card,DECLINED,INSUFFICIENT_FUNDS,51,85,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T10:42:26Z,M601,T278549,99.67,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,62,5,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T10:42:59Z,M522,T840771,12.57,GBP,GB,card,DECLINED,ISSUER_DO_NOT_HONOR,05,16,AVS_MATCH,FRICTIONLESS,0
2026-01-26T10:43:18Z,M450,T542002,212.43,INR,IN,card,DECLINED,ISSUER_DO_NOT_HONOR,51,69,AVS_MATCH,FRICTIONLESS,0
2026-01-26T10:43:39Z,M311,T822535,53.42,INR,IN,card,DECLINED,ISSUER_DO_NOT_HONOR,51,90,AVS_MATCH,FRICTIONLESS,0
2026-01-26T10:43:53Z,M311,T931266,19.62,EUR,DE,card,APPROVED,,,86,AVS_MATCH,CHALLENGE,0
2026-01-26T10:44:10Z,M522,T819995,13.41,EUR,FR,card,APPROVED,,,52,AVS_MATCH,FRICTIONLESS,0
2026-01-26T10:44:33Z,M522,T855012,19.03,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,57,12,AVS_MATCH,CHALLENGE,0
2026-01-26T10:44:52Z,M601,T960342,19.06,SGD,SG,card,APPROVED,,,1,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T10:45:20Z,M450,T711300,10.78,GBP,GB,card,DECLINED,ISSUER_DO_NOT_HONOR,05,93,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T10:46:02Z,M311,T773600,53.22,USD,US,card,APPROVED,,,46,AVS_MATCH,CHALLENGE,0
2026-01-26T10:46:37Z,M102,T514155,12.83,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,57,15,AVS_MATCH,CHALLENGE,0
2026-01-26T10:47:05Z,M311,T580947,19.77,GBP,GB,card,DECLINED,FRAUD_SUSPECTED,59,31,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T10:47:46Z,M102,T461516,213.8,GBP,GB,card,FAILED,GATEWAY_TIMEOUT,,20,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T10:48:04Z,M601,T590668,13.24,GBP,GB,card,FAILED,GATEWAY_TIMEOUT,,8,AVS_MATCH,FRICTIONLESS,0
2026-01-26T10:48:30Z,M601,T071517,321.7,USD,US,card,DECLINED,INSUFFICIENT_FUNDS,62,2,AVS_MISMATCH,CHALLENGE,0
2026-01-26T10:48:43Z,M450,T053060,13.66,GBP,GB,card,FAILED,GATEWAY_TIMEOUT,,9,AVS_MATCH,CHALLENGE,0
2026-01-26T10:49:28Z,M522,T196718,309.93,USD,US,card,APPROVED,,,92,AVS_MISMATCH,NOT_ATTEMPTED,1
2026-01-26T10:49:52Z,M601,T295919,208.28,USD,US,card,APPROVED,,,50,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T10:50:13Z,M522,T806367,12.75,GBP,GB,card,APPROVED,,,64,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T10:50:39Z,M311,T943369,54.73,EUR,FR,card,APPROVED,,,44,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T10:51:14Z,M522,T386202,53.01,EUR,FR,card,APPROVED,,,70,AVS_MATCH,FRICTIONLESS,0
2026-01-26T10:51:47Z,M311,T383311,209.71,EUR,FR,card,APPROVED,,,88,AVS_UNAVAILABLE,FRICTIONLESS,1
2026-01-26T10:52:14Z,M450,T893081,51.53,SGD,SG,card,DECLINED,FRAUD_SUSPECTED,59,65,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T10:52:34Z,M450,T776172,107.01,EUR,FR,card,FAILED,GATEWAY_TIMEOUT,,87,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T10:53:05Z,M522,T663569,105.18,USD,US,card,APPROVED,,,38,AVS_MISMATCH,CHALLENGE,0
2026-01-26T10:53:41Z,M102,T335164,20.31,EUR,FR,card,APPROVED,,,88,AVS_MATCH,NOT_ATTEMPTED,1
2026-01-26T10:54:06Z,M450,T037627,12.51,EUR,FR,card,APPROVED,,,76,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T10:54:29Z,M522,T493938,10.41,SGD,SG,card,APPROVED,,,87,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T10:55:05Z,M311,T713023,314.92,USD,US,card,APPROVED,,,8,AVS_MATCH,CHALLENGE,0
2026-01-26T10:55:33Z,M522,T123392,12.84,INR,IN,card,APPROVED,,,42,AVS_MISMATCH,CHALLENGE,0
2026-01-26T10:55:51Z,M522,T174567,52.5,SGD,SG,card,APPROVED,,,100,AVS_MISMATCH,FRICTIONLESS,1
2026-01-26T10:56:13Z,M522,T270853,20.36,EUR,FR,card,APPROVED,,,37,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T10:56:41Z,M601,T879117,13.61,EUR,DE,card,APPROVED,,,78,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T10:56:53Z,M450,T871749,54.2,EUR,FR,card,APPROVED,,,64,AVS_MISMATCH,CHALLENGE,0
2026-01-26T10:57:16Z,M102,T545287,12.92,GBP,GB,card,DECLINED,INSUFFICIENT_FUNDS,51,9,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T10:57:29Z,M311,T993268,13.34,GBP,GB,card,APPROVED,,,37,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T10:57:58Z,M601,T220698,20.35,SGD,SG,card,APPROVED,,,66,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T10:58:26Z,M102,T612045,209.29,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,62,42,AVS_MATCH,FRICTIONLESS,0
2026-01-26T10:58:33Z,M102,T952582,107.19,USD,US,card,APPROVED,,,38,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T10:59:14Z,M311,T392013,199.61,SGD,SG,card,APPROVED,,,65,AVS_MISMATCH,CHALLENGE,0
2026-01-26T10:59:56Z,M102,T041467,13.33,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,57,69,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T11:00:30Z,M102,T754171,20.17,GBP,GB,card,APPROVED,,,37,AVS_MATCH,FRICTIONLESS,0
2026-01-26T11:00:51Z,M450,T603486,106.48,GBP,GB,card,FAILED,GATEWAY_TIMEOUT,,3,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T11:01:36Z,M311,T176407,20.06,SGD,SG,card,APPROVED,,,41,AVS_MISMATCH,CHALLENGE,0
2026-01-26T11:01:47Z,M450,T748115,10.85,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,57,61,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T11:02:24Z,M102,T771841,12.94,EUR,FR,card,DECLINED,INSUFFICIENT_FUNDS,62,25,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:02:36Z,M522,T259835,210.65,GBP,GB,card,APPROVED,,,12,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T11:03:10Z,M311,T808945,318.12,EUR,FR,card,APPROVED,,,27,AVS_MISMATCH,CHALLENGE,0
2026-01-26T11:03:55Z,M102,T168974,217.19,INR,IN,card,APPROVED,,,93,AVS_MATCH,CHALLENGE,0
2026-01-26T11:04:30Z,M522,T780572,12.65,SGD,SG,card,APPROVED,,,9,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T11:04:37Z,M311,T292696,10.9,GBP,GB,card,DECLINED,ISSUER_DO_NOT_HONOR,62,5,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T11:05:08Z,M102,T181517,10.14,EUR,DE,card,APPROVED,,,14,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T11:05:37Z,M601,T657005,10.84,USD,US,card,APPROVED,,,11,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T11:06:00Z,M601,T841624,53.34,EUR,FR,card,FAILED,GATEWAY_TIMEOUT,,4,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T11:06:12Z,M450,T881337,10.54,SGD,SG,card,APPROVED,,,12,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T11:06:26Z,M450,T067239,104.7,EUR,FR,card,FAILED,GATEWAY_TIMEOUT,,1,AVS_MATCH,FRICTIONLESS,0
2026-01-26T11:07:10Z,M102,T619806,203.2,SGD,SG,card,DECLINED,INSUFFICIENT_FUNDS,05,8,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T11:07:33Z,M450,T049697,20.34,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,62,45,AVS_MATCH,CHALLENGE,0
2026-01-26T11:07:58Z,M522,T893778,306.47,EUR,DE,card,APPROVED,,,44,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T11:08:08Z,M450,T591565,12.63,SGD,SG,card,APPROVED,,,44,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T11:08:39Z,M102,T741966,214.45,SGD,SG,card,APPROVED,,,28,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T11:08:54Z,M522,T622965,204.66,INR,IN,card,APPROVED,,,33,AVS_MATCH,FRICTIONLESS,0
2026-01-26T11:09:03Z,M450,T031149,10.68,SGD,SG,card,APPROVED,,,94,AVS_MATCH,NOT_ATTEMPTED,1
2026-01-26T11:09:25Z,M450,T198843,13.62,EUR,FR,card,APPROVED,,,53,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T11:09:43Z,M311,T368007,54.13,USD,US,card,APPROVED,,,27,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T11:10:25Z,M102,T205022,204.23,EUR,DE,card,APPROVED,,,13,AVS_MATCH,CHALLENGE,0
2026-01-26T11:10:38Z,M311,T351272,20.03,EUR,DE,card,APPROVED,,,95,AVS_MISMATCH,CHALLENGE,0
2026-01-26T11:11:07Z,M311,T820033,13.31,USD,US,card,FAILED,GATEWAY_TIMEOUT,,47,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T11:11:30Z,M102,T014124,52.18,USD,US,card,APPROVED,,,72,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:11:42Z,M522,T027589,10.26,GBP,GB,card,APPROVED,,,44,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T11:12:11Z,M601,T820294,10.93,USD,US,card,APPROVED,,,67,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T11:12:24Z,M450,T074256,312.55,USD,US,card,APPROVED,,,36,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:13:01Z,M102,T661897,208.36,USD,US,card,APPROVED,,,30,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T11:13:29Z,M311,T482983,202.62,INR,IN,card,APPROVED,,,59,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T11:13:54Z,M522,T924594,13.67,SGD,SG,card,APPROVED,,,22,AVS_MATCH,CHALLENGE,0
2026-01-26T11:14:12Z,M522,T970147,12.74,SGD,SG,card,APPROVED,,,59,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T11:14:53Z,M102,T453252,303.85,EUR,DE,card,APPROVED,,,34,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:15:24Z,M311,T215448,13.75,GBP,GB,card,APPROVED,,,97,AVS_MATCH,FRICTIONLESS,1
2026-01-26T11:15:43Z,M522,T907110,204.35,GBP,GB,card,APPROVED,,,56,AVS_MATCH,FRICTIONLESS,0
2026-01-26T11:16:12Z,M601,T658891,318.83,EUR,DE,card,APPROVED,,,58,AVS_MATCH,CHALLENGE,0
2026-01-26T11:16:21Z,M311,T356076,20.08,SGD,SG,card,DECLINED,ISSUER_DO_NOT_HONOR,62,33,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T11:16:56Z,M102,T984399,205.53,GBP,GB,card,APPROVED,,,44,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T11:17:06Z,M311,T343968,103.05,GBP,GB,card,DECLINED,INSUFFICIENT_FUNDS,57,30,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T11:17:18Z,M522,T595374,100.35,USD,US,card,APPROVED,,,83,AVS_MATCH,CHALLENGE,0
2026-01-26T11:17:34Z,M311,T866791,199.35,EUR,FR,card,APPROVED,,,15,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:17:58Z,M102,T105720,19.31,INR,IN,card,APPROVED,,,86,AVS_UNAVAILABLE,FRICTIONLESS,1
2026-01-26T11:18:03Z,M102,T720001,10.69,GBP,GB,card,APPROVED,,,23,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T11:18:38Z,M450,T392200,10.51,EUR,DE,card,APPROVED,,,96,AVS_MISMATCH,CHALLENGE,0
2026-01-26T11:18:59Z,M450,T698784,324.96,GBP,GB,card,APPROVED,,,63,AVS_MATCH,FRICTIONLESS,0
2026-01-26T11:19:22Z,M102,T178720,10.22,INR,IN,card,DECLINED,ISSUER_DO_NOT_HONOR,51,13,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T11:19:57Z,M311,T224570,50.68,SGD,SG,card,DECLINED,INSUFFICIENT_FUNDS,62,28,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T11:20:03Z,M522,T981043,101.88,GBP,GB,card,APPROVED,,,24,AVS_MATCH,CHALLENGE,0
2026-01-26T11:20:27Z,M450,T232162,19.99,EUR,FR,card,APPROVED,,,78,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T11:20:33Z,M601,T430664,19.23,GBP,GB,card,FAILED,GATEWAY_TIMEOUT,,47,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T11:20:42Z,M311,T734996,318.99,EUR,DE,card,APPROVED,,,62,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:20:53Z,M450,T462077,10.63,EUR,FR,card,APPROVED,,,72,AVS_MATCH,FRICTIONLESS,0
2026-01-26T11:21:25Z,M102,T271101,10.13,SGD,SG,card,FAILED,GATEWAY_TIMEOUT,,95,AVS_MATCH,FRICTIONLESS,0
2026-01-26T11:22:04Z,M311,T312912,311.15,SGD,SG,card,APPROVED,,,98,AVS_MISMATCH,NOT_ATTEMPTED,1
2026-01-26T11:22:33Z,M601,T711918,13.7,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,51,98,AVS_MISMATCH,CHALLENGE,0
2026-01-26T11:22:59Z,M522,T378660,10.24,GBP,GB,card,DECLINED,ISSUER_DO_NOT_HONOR,57,90,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T11:23:04Z,M450,T882333,102.4,GBP,GB,card,APPROVED,,,5,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T11:23:33Z,M102,T860811,10.93,EUR,DE,card,DECLINED,INSUFFICIENT_FUNDS,51,53,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T11:23:57Z,M522,T538388,105.49,EUR,DE,card,APPROVED,,,40,AVS_MATCH,FRICTIONLESS,0
2026-01-26T11:24:10Z,M102,T778232,319.24,INR,IN,card,DECLINED,ISSUER_DO_NOT_HONOR,62,71,AVS_MISMATCH,CHALLENGE,0
2026-01-26T11:24:21Z,M102,T408634,20.68,USD,US,card,APPROVED,,,10,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T11:24:50Z,M601,T739598,211.58,EUR,DE,card,APPROVED,,,45,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:24:59Z,M311,T968654,52.07,EUR,FR,card,APPROVED,,,47,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:25:40Z,M522,T873278,10.71,EUR,FR,card,DECLINED,FRAUD_SUSPECTED,59,24,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:25:59Z,M522,T395947,207.63,EUR,DE,card,APPROVED,,,10,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T11:26:04Z,M522,T068150,303.28,INR,IN,card,DECLINED,FRAUD_SUSPECTED,59,72,AVS_MATCH,FRICTIONLESS,0
2026-01-26T11:26:12Z,M601,T951684,99.23,GBP,GB,card,DECLINED,ISSUER_DO_NOT_HONOR,62,92,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T11:26:55Z,M311,T078917,20.15,INR,IN,card,APPROVED,,,66,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:27:34Z,M311,T714528,13.15,EUR,DE,card,APPROVED,,,23,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T11:28:06Z,M102,T614693,10.48,SGD,SG,card,APPROVED,,,12,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T11:28:26Z,M522,T120135,12.7,GBP,GB,card,APPROVED,,,56,AVS_MISMATCH,CHALLENGE,0
2026-01-26T11:28:42Z,M601,T151107,54.19,EUR,FR,card,APPROVED,,,36,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T11:28:51Z,M522,T648507,10.34,EUR,FR,card,APPROVED,,,91,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:29:26Z,M522,T567913,105.24,EUR,DE,card,DECLINED,FRAUD_SUSPECTED,59,80,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T11:29:56Z,M311,T411880,104.66,EUR,DE,card,APPROVED,,,21,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T11:30:21Z,M450,T596433,52.47,EUR,FR,card,APPROVED,,,3,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T11:31:04Z,M102,T860824,324.63,SGD,SG,card,APPROVED,,,50,AVS_MATCH,CHALLENGE,0
2026-01-26T11:31:33Z,M102,T202779,10.18,USD,US,card,FAILED,GATEWAY_TIMEOUT,,18,AVS_MATCH,CHALLENGE,0
2026-01-26T11:31:47Z,M102,T783087,108.13,SGD,SG,card,DECLINED,ISSUER_DO_NOT_HONOR,05,20,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T11:32:30Z,M102,T761116,19.07,GBP,GB,card,APPROVED,,,5,AVS_MATCH,CHALLENGE,0
2026-01-26T11:32:47Z,M522,T299711,10.97,EUR,DE,card,APPROVED,,,53,AVS_MISMATCH,CHALLENGE,0
2026-01-26T11:33:01Z,M102,T758040,213.67,EUR,DE,card,APPROVED,,,80,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T11:33:46Z,M311,T136087,206.88,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,62,72,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T11:34:23Z,M522,T749996,322.86,USD,US,card,FAILED,GATEWAY_TIMEOUT,,25,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:34:48Z,M311,T372618,12.84,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,57,79,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T11:35:24Z,M102,T404257,326.59,EUR,DE,card,APPROVED,,,97,AVS_MATCH,FRICTIONLESS,1
2026-01-26T11:35:29Z,M102,T472760,106.69,USD,US,card,APPROVED,,,15,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T11:36:05Z,M450,T994587,19.41,INR,IN,card,APPROVED,,,48,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T11:36:39Z,M522,T826879,308.5,INR,IN,card,DECLINED,FRAUD_SUSPECTED,59,6,AVS_UNAVAILABLE,FRICTIONLESS,0
